5.361e+08 -7.7261e+05
-2.0872e+05 1.7172e+08
-1.1259e+05 8.5845e+07
-1.1717e+05 5.7056e+07
-64314 4.2907e+07
-1.2806e+05 3.4635e+07
-68064 2.8524e+07
-1.3982e+05 2.4523e+07
-40254 2.1438e+07
-81556 1.8958e+07
-73638 1.7315e+07
-13663 1.5542e+07
-42779 1.4257e+07
-90539 1.3222e+07
-78735 1.226e+07
-1.5617e+05 1.1572e+07
-28226 1.0704e+07
-2.2354e+05 1.0022e+07
-49703 9.4769e+06
-23537 9.0494e+06
-45635 8.6545e+06
-37516 8.2704e+06
-15648 7.7698e+06
-26948 7.4315e+06
-29822 7.1237e+06
-50497 6.7819e+06
-53897 6.6096e+06
-34515 6.3104e+06
-47822 6.1279e+06
-83621 5.9811e+06
-86663 5.7852e+06
-53759 5.605e+06
-22236 5.3365e+06
-1.6188e+05 5.1897e+06
-1.2021e+05 5.0095e+06
-69554 4.8441e+06
-33439 4.7367e+06
-19469 4.6739e+06
-20346 4.5238e+06
-29134 4.4314e+06
-31471 4.3241e+06
-31766 4.1852e+06
-27271 4.1343e+06
-18102 3.9823e+06
-16252 3.8835e+06
-20433 3.8039e+06
-21897 3.7151e+06
-37629 3.6633e+06
-23182 3.5567e+06
-63240 3.4288e+06
-33590 3.3902e+06
-29390 3.3511e+06
-35429 3.3034e+06
-33032 3.2557e+06
-25582 3.1545e+06
-29444 3.1047e+06
-32215 3.0617e+06
-43513 2.9918e+06
-50303 2.9898e+06
-45796 2.9217e+06
-51725 2.8914e+06
-59868 2.8642e+06
-35291 2.8018e+06
56504 2.7222e+06
-19203 2.6528e+06
-90265 2.6444e+06
-89188 2.594e+06
-80491 2.5397e+06
-68490 2.5034e+06
-55943 2.4855e+06
-43020 2.4213e+06
-33081 2.3955e+06
-25024 2.3663e+06
-20218 2.3269e+06
-18182 2.3365e+06
-17284 2.2845e+06
-18557 2.261e+06
-21206 2.2439e+06
-22933 2.2152e+06
-26733 2.2078e+06
-24066 2.1586e+06
-30508 2.1042e+06
-24302 2.092e+06
-22216 2.0824e+06
-22052 2.0662e+06
-20350 2.0467e+06
-17283 1.9906e+06
-16925 1.964e+06
-16389 1.9402e+06
-17740 1.8985e+06
-18605 1.9013e+06
-16719 1.8664e+06
-19211 1.8567e+06
-25133 1.8509e+06
-27123 1.8312e+06
-23762 1.8185e+06
-19622 1.7731e+06
-45157 1.7354e+06
-39913 1.7138e+06
-31258 1.6961e+06
-24816 1.6942e+06
-22856 1.7027e+06
-22993 1.6751e+06
-25163 1.6656e+06
-25813 1.6503e+06
-26094 1.6218e+06
