Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
gold_filename;nn.c;179;1.20965790749;0-2;Zero bit-flip
gold_filename;nn.c;179;1.09093308449;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;89;0.992947101593;0-2;Zero bit-flip
filename;nn.c;28;1.1318359375;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;89;0.986916065216;0-2;Zero bit-flip
neighbors;nn.c;34;1.96226406097;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0183660984;0-2;Zero bit-flip
gold_filename;nn.c;179;1.40754795074;0-2;Zero bit-flip
_dl_argv;rtld.c;83;0.700764894485;0-2;Zero bit-flip
argc;nn.c;176;1.56974506378;0-2;Zero bit-flip
gold_filename;nn.c;179;1.92183494568;0-2;Zero bit-flip
filename;nn.c;28;1.67038106918;0-2;Zero bit-flip
gold_filename;nn.c;179;1.42964696884;0-2;Zero bit-flip
filename;nn.c;179;1.08866000175;0-2;Zero bit-flip
