Faults Injected:;3320

Fault Effect;#Effect;PVF
Masked;1753;0.528012048192771
SDCs;530;0.15963855421686746
Crashes;990;0.29819277108433734
Hangs;47;0.014156626506024096


Detected SDCs:;516
SDC Coverage (%):;97.35849056603773

FaultModels SDCs:
FaultModel ;#SDCs;percentage
Zero bit-flip;193;36.41509433962264
Random bit-flip;145;27.358490566037734
Double bit-flip;102;19.245283018867926
LSB bit-flip;90;16.9811320754717

FaultModels Detected SDCs:
FaultModel ;#SDCs Detected; percentage
Zero bit-flip;185;34.90566037735849
Random bit-flip;142;26.79245283018868
Double bit-flip;100;18.867924528301888
LSB bit-flip;89;16.79245283018868

FaultModels Crashes:
FaultModel ;#Crashes;percentage
LSB bit-flip;305;30.808080808080806
Double bit-flip;276;27.878787878787882
Random bit-flip;275;27.77777777777778
Zero bit-flip;134;13.535353535353536

FaultModels Hangs:
FaultModel ;#Hangs;percentage
Double bit-flip;18;38.297872340425535
Random bit-flip;11;23.404255319148938
Zero bit-flip;11;23.404255319148938
LSB bit-flip;7;14.893617021276595

Variables that caused SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
45.1219512195122;82;37;pt1;kmeans_clustering.c;101
44.57831325301205;83;37;nfeatures;kmeans_clustering.c;118
45.07042253521127;71;32;pt2;kmeans_clustering.c;102
51.724137931034484;58;30;pt;kmeans_clustering.c;78
37.03703703703704;81;30;nclusters;kmeans_clustering.c;121
36.36363636363637;77;28;numdims;kmeans_clustering.c;103
34.21052631578947;76;26;ans;kmeans_clustering.c;106
26.136363636363637;88;23;i;kmeans_clustering.c;105
38.983050847457626;59;23;min_dist;kmeans_clustering.c;84
26.25;80;21;npoints;kmeans_clustering.c;120
34.04255319148936;47;16;partial_new_centers_len;kmeans_clustering.c;138
25.454545454545453;55;14;nfeatures;kmeans_clustering.c;79
29.166666666666668;48;14;nfeatures_dup;kmeans_clustering.c;119
31.70731707317073;41;13;nclusters_dup;kmeans_clustering.c;122
18.461538461538463;65;12;i;kmeans_clustering.c;129
23.91304347826087;46;11;attributes_dup;cluster.c;82
27.027027027027028;37;10;feature_dup;kmeans_clustering.c;117
25.64102564102564;39;10;feature;kmeans_clustering.c;116
21.27659574468085;47;10;i;kmeans_clustering.c;83
35.714285714285715;28;10;numAttributes;kmeans.c;203
24.390243902439025;41;10;clusters;kmeans_clustering.c;132
60.0;15;9;loop_dup;kmeans_clustering.c;129
42.10526315789473;19;8;nthreads_dup;kmeans_clustering.c;137
47.05882352941176;17;8;nthreads;kmeans_clustering.c;137
14.035087719298245;57;8;j;kmeans_clustering.c;129
17.5;40;7;partial_new_centers_len_dup;kmeans_clustering.c;138
12.5;56;7;attributes;cluster.c;81
12.5;56;7;pts;kmeans_clustering.c;80
19.35483870967742;31;6;attributes_dup;kmeans.c;202
12.76595744680851;47;6;partial_new_centers;kmeans_clustering.c;139
27.27272727272727;22;6;attributes;kmeans.c;202
27.27272727272727;22;6;nclusters;kmeans.c;153
37.5;16;6;new_centers_len_dup;kmeans_clustering.c;130
5.617977528089887;89;5;delta;kmeans_clustering.c;133
20.0;25;5;loop;kmeans_clustering.c;129
16.129032258064516;31;5;clusters_dup;kmeans_clustering.c;132
9.30232558139535;43;4;npts;kmeans_clustering.c;81
8.51063829787234;47;4;index;kmeans_clustering.c;83
11.76470588235294;17;2;partial_new_centers_dup;kmeans_clustering.c;139
14.285714285714285;14;2;new_centers_len;kmeans_clustering.c;130
6.25;16;1;index;kmeans_clustering.c;129
4.545454545454546;22;1;threshold;kmeans_clustering.c;123

Variables that caused Detected SDCs:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
45.1219512195122;82;37;pt1;kmeans_clustering.c;101
44.57831325301205;83;37;nfeatures;kmeans_clustering.c;118
45.07042253521127;71;32;pt2;kmeans_clustering.c;102
51.724137931034484;58;30;pt;kmeans_clustering.c;78
37.03703703703704;81;30;nclusters;kmeans_clustering.c;121
36.36363636363637;77;28;numdims;kmeans_clustering.c;103
34.21052631578947;76;26;ans;kmeans_clustering.c;106
26.136363636363637;88;23;i;kmeans_clustering.c;105
38.983050847457626;59;23;min_dist;kmeans_clustering.c;84
26.25;80;21;npoints;kmeans_clustering.c;120
34.04255319148936;47;16;partial_new_centers_len;kmeans_clustering.c;138
25.454545454545453;55;14;nfeatures;kmeans_clustering.c;79
29.166666666666668;48;14;nfeatures_dup;kmeans_clustering.c;119
31.70731707317073;41;13;nclusters_dup;kmeans_clustering.c;122
18.461538461538463;65;12;i;kmeans_clustering.c;129
23.91304347826087;46;11;attributes_dup;cluster.c;82
27.027027027027028;37;10;feature_dup;kmeans_clustering.c;117
25.64102564102564;39;10;feature;kmeans_clustering.c;116
21.27659574468085;47;10;i;kmeans_clustering.c;83
24.390243902439025;41;10;clusters;kmeans_clustering.c;132
60.0;15;9;loop_dup;kmeans_clustering.c;129
42.10526315789473;19;8;nthreads_dup;kmeans_clustering.c;137
47.05882352941176;17;8;nthreads;kmeans_clustering.c;137
14.035087719298245;57;8;j;kmeans_clustering.c;129
17.5;40;7;partial_new_centers_len_dup;kmeans_clustering.c;138
12.5;56;7;attributes;cluster.c;81
12.5;56;7;pts;kmeans_clustering.c;80
19.35483870967742;31;6;attributes_dup;kmeans.c;202
12.76595744680851;47;6;partial_new_centers;kmeans_clustering.c;139
27.27272727272727;22;6;attributes;kmeans.c;202
37.5;16;6;new_centers_len_dup;kmeans_clustering.c;130
5.617977528089887;89;5;delta;kmeans_clustering.c;133
20.0;25;5;loop;kmeans_clustering.c;129
