Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
flist;nn.c;83;0.7807002067565918;0-1;Zero bit-flip
k_dup;nn.c;93;0.588655948638916;0-1;Zero bit-flip
z_dup;nn.c;157;0.9756283760070801;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.48278069496154785;0-1;Zero bit-flip
fp;nn.c;83;0.6433944702148438;0-1;Zero bit-flip
neighbors;nn.c;86;1.2625648975372314;0-1;Zero bit-flip
z;nn.c;153;0.6146814823150635;0-1;Zero bit-flip
neighbors;nn.c;86;0.5897555351257324;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.7195689678192139;0-1;Zero bit-flip
z;nn.c;153;0.5501327514648438;0-1;Zero bit-flip
z_dup;nn.c;157;1.6474969387054443;0-1;Zero bit-flip
neighbors;nn.c;86;0.6878941059112549;0-1;Zero bit-flip
neighbors_dup;nn.c;94;1.011960744857788;0-1;Zero bit-flip
fp;nn.c;83;0.8445429801940918;0-1;Zero bit-flip
neighbors;nn.c;86;0.8862760066986084;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.6561052799224854;0-1;Zero bit-flip
tls_init_tp_called;rtld.c;677;0.3971579074859619;0-1;Zero bit-flip
fp;nn.c;83;0.9828372001647949;0-1;Zero bit-flip
fp;nn.c;83;0.50539231300354;0-1;Zero bit-flip
fp;nn.c;83;0.5609745979309082;0-1;Zero bit-flip
gold_filename;nn.c;88;1.3075635433197021;0-1;Zero bit-flip
z_dup;nn.c;157;1.2002589702606201;0-1;Zero bit-flip
library_path;rtld.c;823;0.4146876335144043;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.6235136985778809;0-1;Zero bit-flip
gold_filename;nn.c;88;1.371687650680542;0-1;Zero bit-flip
neighbors_dup;nn.c;94;1.3056468963623047;0-1;Zero bit-flip
neighbors_dup;nn.c;94;1.330092191696167;0-1;Zero bit-flip
j;nn.c;84;1.7130305767059326;0-1;Zero bit-flip
gold_filename;nn.c;88;0.7637395858764648;0-1;Zero bit-flip
load_time;rtld.c;307;1.1046621799468994;0-1;Zero bit-flip
fp;nn.c;83;0.820845365524292;0-1;Zero bit-flip
gold_filename;nn.c;88;0.7073850631713867;0-1;Zero bit-flip
start_time;rtld.c;308;0.7526729106903076;0-1;Zero bit-flip
load_time;rtld.c;307;0.6921308040618896;0-1;Zero bit-flip
neighbors_dup;nn.c;94;1.062455177307129;0-1;Zero bit-flip
neighbors_dup;nn.c;94;1.1890418529510498;0-1;Zero bit-flip
fp;nn.c;83;1.0866014957427979;0-1;Zero bit-flip
fp;nn.c;83;0.7083766460418701;0-1;Zero bit-flip
flist;nn.c;83;1.2515950202941895;0-1;Zero bit-flip
fp;nn.c;83;1.2697925567626953;0-1;Zero bit-flip
gold_filename;nn.c;88;0.7632269859313965;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.7530021667480469;0-1;Zero bit-flip
gold_filename;nn.c;88;0.9389524459838867;0-1;Zero bit-flip
flist;nn.c;83;1.477524995803833;0-1;Zero bit-flip
